"reclong","reclat"
3.93567,26.60933
4.42917,27.68433
4.386,27.68883
4.64833,27.667
4.35667,27.6725
4.46533,27.67817
3.887,26.61167
3.94433,26.62583
4.053,26.60867
3.76383,27.5085
3.935,27.6395
3.97683,27.6625
3.75,27.4
3.70467,27.4114
4.41667,27.76667
4.45,27.7
3.93333,27.63333
3.7,27.36017
4.015,27.558
3.86667,27.61667
3.68167,27.504
3.693,27.5025
4.172,27.59617
3.86667,27.51667
4.03333,27.58333
3.88033,27.51867
3.88767,27.50917
3.89783,27.512
3.89583,27.509
3.86083,27.50217
3.8725,27.50267
3.86617,27.50083
4.44267,27.68917
-100.81333,39.77667
-101.77217,32.59033
-104.26667,33.63333
-107.56667,35.05
-100.96667,29.31667
30.68333,36.9
-10.15367,22.9935
-103.76667,39.96667
51.25,19.83333
NA,NA
142.38333,-67.18333
-96.1,38.7
0.16667,28.05
0.13333,27.81667
0.2,27.13333
9,20.5
9.35545,19.64008
10.4,18.5
10.4941,18.61042
10.03503,17.67987
-102.71667,35.15
95.41667,44.86667
-163.16667,64.88333
-5.51528,31.98457
-4.9,30.55
-66.95,-28.91667
-68.4,-25.5
4.45,26.96667
4.4,26.96667
4.5,27.36667
4.5,27.33333
4.63861,27.43583
4.52528,27.57639
4.60167,27.50778
4.19806,27.47889
4.12417,27.42861
4.94472,27.36056
4.2025,27.35028
4.19111,27.5175
4.52556,27.56972
4.3225,27.57806
4.16111,27.50972
4.31694,27.59167
4.35,27.4
-105.5,30.7
-101.5,34.2
-99.8,42.6
1.025,28.4625
59.55833,39.53833
-103.16667,40.15
-103.16667,40.15
28.9698,30.70952
-12.5,27.5
57.18833,19.42
57.38667,19.27167
57.11952,19.50695
57.09807,19.54482
57.00848,19.84057
57.00842,19.84067
57.00953,19.84128
57.00747,19.84203
57.00013,19.8423
57.0028,19.86785
57.0032,19.86607
57.32137,19.80252
57.03332,19.60308
57.32137,19.80252
57.0433,19.65675
57.27038,19.61287
57.2698,19.61612
57.28857,19.64073
57.3334,19.66453
57.08427,19.53112
57.1693,19.3421
57.27343,19.31468
57.26818,19.40518
57.29878,19.40772
57.02345,19.44533
57.27497,19.40412
57.22977,19.32092
57.1292,19.51053
57.54063,19.22597
57.58427,19.14025
57.13412,19.26795
57.10978,19.18798
55.32742,22.80487
55.31673,22.79853
55.37323,22.74862
55.39522,22.74733
55.33122,22.73342
55.3191,22.73743
55.3204,22.73393
55.32125,22.73797
55.41402,22.75747
55.47218,22.74868
55.3908,22.75978
55.34027,22.67752
55.33652,22.68423
55.32092,22.68598
55.32087,22.68922
55.3336,22.69813
55.36247,22.73852
81.25,40.33333
81.25,40.33333
-105.93333,32.9
-105.86667,37.46667
93,42.33333
-104.1,41.5
-104.1,41.41667
-117.25,46.83333
-105.86667,28.83333
-106,25.05
-81.25,35.75
-70.58333,-27.08333
54.08333,19.83333
53.96667,19.7
-87.46667,44.65
134.11667,-23.33333
167.5,67.88333
52.83333,20.7
-117.4,37.86667
-108.9038,32.306
44.88333,20.6
NA,NA
NA,NA
158.76862,-76.71695
158.84305,-76.74253
158.79283,-76.71128
158.77838,-76.70522
158.77838,-76.70522
158.77587,-76.70558
158.77583,-76.70552
158.77485,-76.70552
158.77527,-76.71215
158.77862,-76.71263
158.7786,-76.71255
158.77398,-76.71733
159.37238,-76.74403
159.37458,-76.74245
159.37458,-76.74245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
156.93841,-76.97691
156.93086,-76.88426
157.24407,-77.04666
156.99137,-76.89661
157.19834,-77.05074
157.18333,-77.04867
157.2516,-77.03788
156.91541,-76.97697
156.9203,-76.96353
157.03028,-77.02778
157.25235,-77.03342
156.97551,-76.91278
156.91777,-76.96674
156.90291,-76.97126
157.23968,-77.03648
156.90877,-76.97442
157.04639,-77.03694
157.2305,-77.04025
157.2676,-77.04408
156.92267,-76.9791
157.00988,-76.90581
157.23658,-77.03722
156.90009,-76.98507
156.92971,-76.94677
157.24166,-77.03811
156.90998,-76.98262
157.0235,-76.90692
156.90165,-76.96966
156.91969,-76.96339
156.91895,-76.97495
157.25116,-77.04237
156.92815,-76.88366
156.94856,-76.97583
157.02793,-76.90256
156.93792,-76.88761
156.97559,-76.91276
157.02548,-76.90694
157.02833,-77.02778
156.92687,-76.97795
157.25814,-77.05047
157.28252,-77.04673
157.23679,-77.03743
156.96457,-76.89166
156.93821,-76.92489
157.28227,-77.04713
158.73715,-76.72109
158.77453,-76.71158
159.42472,-76.71111
158.15713,-76.81849
159.40472,-76.74472
158.77155,-76.7188
159.33944,-76.76806
159.37306,-76.69167
158.20666,-76.82204
158.1405,-76.76991
159.3875,-76.69389
158.77754,-76.71356
159.34611,-76.75889
158.23233,-76.82229
158.21305,-76.82221
158.20601,-76.82256
158.20609,-76.82235
158.24213,-76.82236
158.24188,-76.82229
158.06767,-76.81315
159.39028,-76.69694
158.19091,-76.81791
158.20557,-76.82248
158.21255,-76.82106
159.3825,-76.69139
158.21493,-76.82234
158.215,-76.82234
159.36972,-76.72278
158.22801,-76.8243
159.38444,-76.69111
159.39167,-76.69361
158.23429,-76.82214
159.38472,-76.69167
159.39056,-76.69944
158.21366,-76.82228
159.39556,-76.69639
158.21503,-76.82235
159.36411,-76.71769
159.3975,-76.69806
159.37139,-76.69083
158.21482,-76.82236
158.19001,-76.81765
158.21505,-76.82199
158.17741,-76.82133
158.21812,-76.82268
158.22437,-76.82584
159.39861,-76.69917
159.39695,-76.69694
159.38528,-76.69167
159.3875,-76.69389
159.66667,-76.71667
158.21348,-76.82326
158.76949,-76.71838
158.21888,-76.82277
159.39833,-76.69889
158.21415,-76.82197
159.38945,-76.69389
158.03566,-76.80682
158.21327,-76.82193
159.38167,-76.74
158.73123,-76.71602
158.771,-76.71893
159.2875,-76.77111
158.76546,-76.72038
158.78134,-76.71088
158.76862,-76.71951
159.38083,-76.74194
158.13615,-76.81435
159.12306,-76.69944
158.13059,-76.82202
159.39861,-76.69917
158.11533,-76.8128
158.80149,-76.71424
158.15787,-76.77046
159.66667,-76.71667
156.87608,-76.98533
157.15458,-77.04164
156.9094,-76.96968
156.90554,-76.96391
157.05861,-77.04139
156.90753,-76.96393
156.87283,-76.987
157.07722,-77.04639
156.77355,-76.92031
158.82886,-76.74254
158.6696,-76.73217
158.67942,-76.73156
156.89321,-76.89102
158.77438,-76.76228
158.50193,-76.87783
40.56667,10.26667
158.57931,-76.88238
158.52417,-76.86569
158.61378,-76.88572
158.61831,-76.87851
158.53214,-76.88304
158.59203,-76.8982
158.67508,-76.88435
158.60279,-76.88495
158.58777,-76.88429
158.662,-76.88322
158.51818,-76.86224
158.50969,-76.84714
158.53785,-76.86997
158.50622,-76.85453
158.80784,-76.77022
158.58451,-76.89846
158.54311,-76.872
157.02695,-77.02267
156.78436,-76.90111
158.8921,-76.77066
157.07331,-77.04239
157.08925,-77.04114
157.07356,-77.03891
157.07168,-77.0394
158.8388,-76.74378
157.0721,-77.03948
156.97646,-76.99221
156.83534,-76.89532
156.96098,-76.97931
157.05112,-76.88906
156.95714,-76.89316
157.0719,-77.0397
156.97546,-76.99528
157.07299,-77.04288
157.07239,-77.03954
157.07145,-77.04295
157.07162,-77.03943
156.96165,-76.97908
157.07168,-77.03953
157.07256,-77.03936
157.07117,-77.03955
156.97949,-77.01641
157.07174,-77.03939
156.93497,-76.95067
157.00819,-77.02037
158.81318,-76.7406
158.74157,-76.72944
159.66667,-76.71667
158.25518,-76.83592
156.99984,-77.02175
158.80378,-76.76988
156.98032,-76.89371
156.95507,-76.99289
156.8752,-76.92062
156.9338,-76.98268
156.9387,-76.91491
156.83414,-76.89909
158.64803,-76.72597
158.71596,-76.72477
156.94055,-76.92766
158.84018,-76.75137
156.8802,-76.90824
159.66667,-76.71667
158.26384,-76.83571
156.97014,-76.91608
156.98388,-77.02126
158.76413,-76.72144
156.96855,-76.99148
156.92887,-76.96265
157.01072,-77.0238
156.87924,-76.90892
156.8853,-76.89722
156.95124,-76.92365
157.05899,-76.89074
158.79649,-76.76679
156.88501,-76.89684
158.71679,-76.72553
157.02258,-77.04172
156.8798,-76.90892
156.92287,-76.90225
156.96454,-76.90637
158.22142,-76.82607
157.21351,-77.03872
156.97472,-76.89987
158.52076,-76.86669
157.00095,-76.87818
156.91791,-76.93506
158.31856,-76.83027
156.72089,-76.91001
156.98999,-76.87519
156.99721,-76.87679
158.83369,-76.74282
159.66667,-76.71667
156.79453,-76.91024
158.76999,-76.75705
156.97919,-77.01648
158.76252,-76.75498
156.93344,-76.88744
157.14714,-77.04441
156.76583,-76.90198
158.76659,-76.75371
158.76154,-76.75568
159.28689,-76.74202
156.81312,-76.90657
158.8072,-76.74688
156.91717,-76.9768
157.09028,-77.04366
158.38274,-76.82442
156.69457,-76.9095
159.35988,-76.72107
156.78514,-76.90169
156.94032,-76.90505
158.7146,-76.72513
159.30823,-76.67555
158.83348,-76.74281
158.7157,-76.72475
158.8256,-76.73658
156.85552,-76.89442
158.73423,-76.70706
158.74709,-76.71094
156.82442,-76.91616
159.36685,-76.71597
158.71352,-76.72553
156.96282,-77.01706
156.83867,-76.90232
156.77608,-76.90037
156.90759,-76.97272
157.14771,-77.03962
158.71187,-76.72618
158.78026,-76.71035
158.76289,-76.7528
156.99656,-77.0238
156.84795,-76.90681
NA,NA
156.94615,-77.01141
158.80602,-76.75194
156.92228,-76.96327
156.91759,-76.95195
158.73826,-76.70911
156.88659,-76.91719
158.71588,-76.72522
158.78075,-76.71033
156.97828,-77.02435
158.76609,-76.75323
156.96088,-76.98859
156.90759,-76.97272
156.71998,-76.90682
156.85267,-76.90557
159.35846,-76.68787
156.98764,-76.87213
156.9656,-76.89695
158.70345,-76.72351
156.81638,-76.92288
158.72872,-76.71086
158.77844,-76.71427
157.07175,-76.89216
158.25808,-76.82065
159.15597,-76.72679
159.38647,-76.70446
159.35472,-76.69004
158.65853,-76.71881
158.84629,-76.7478
158.78074,-76.75606
156.87504,-76.98612
158.9042,-76.75732
158.21104,-76.82169
159.26298,-76.7285
156.93536,-76.95201
159.38336,-76.69029
158.74719,-76.71105
158.12891,-76.80065
157.06566,-77.05109
159.35644,-76.69406
158.90418,-76.75729
156.93829,-76.99829
159.3422,-76.68431
158.85187,-76.74662
158.24979,-76.82192
159.32555,-76.65807
158.68913,-76.71976
158.76745,-76.75272
158.70131,-76.71444
159.33783,-76.68361
158.32775,-76.82219
159.34296,-76.68029
156.82425,-76.90674
159.41487,-76.72364
159.39858,-76.69848
159.34173,-76.67941
158.90399,-76.75722
158.16296,-76.80287
156.90066,-76.95666
158.78341,-76.75725
158.90775,-76.7574
158.76475,-76.71905
158.14376,-76.81428
156.89215,-76.89116
156.99504,-76.89031
158.76535,-76.75149
156.93724,-76.95208
156.93099,-76.96206
159.39841,-76.69843
158.81479,-76.77051
156.85108,-76.90272
158.79286,-76.76216
159.30823,-76.67544
158.58062,-76.88141
159.34206,-76.67946
158.25076,-76.8209
156.91357,-77.0203
156.91549,-77.01978
156.91147,-77.00107
158.91429,-76.75646
157.03,-76.88861
159.32548,-76.67395
156.91944,-77.02619
159.38838,-76.69405
159.32682,-76.65827
159.30462,-76.67709
158.78789,-76.71175
159.34932,-76.6836
158.81663,-76.73228
158.91425,-76.75647
NA,NA
156.95373,-76.9028
158.74629,-76.71074
158.72942,-76.7119
156.9376,-76.95262
158.76483,-76.75174
159.3266,-76.70984
159.39845,-76.69863
158.15703,-76.80207
159.35847,-76.68787
158.7999,-76.76681
156.92322,-76.97482
158.16446,-76.80333
159.66667,-76.71667
157.00926,-76.90362
156.93272,-76.96351
158.52155,-76.86689
156.99222,-76.90913
159.39066,-76.69255
156.87774,-76.98428
158.91155,-76.75691
156.93549,-76.95501
156.79221,-76.89871
156.92161,-76.96688
156.97536,-76.99141
156.93703,-76.9522
158.7323,-76.7065
156.93101,-76.96217
156.8297,-76.9061
158.78281,-76.7137
159.18976,-76.73253
156.83258,-76.90584
158.68736,-76.72034
158.92426,-76.75813
157.19686,-77.05037
156.45213,-76.8389
156.53194,-76.91661
156.86987,-76.90286
157.18083,-77.035
156.9358,-76.9776
156.31748,-76.85224
156.88223,-76.90541
156.14151,-76.83662
156.14036,-76.83697
156.14247,-76.83631
NA,NA
156.16645,-76.82728
157.18333,-77.035
156.46268,-76.89057
156.70947,-76.91791
156.52294,-76.90892
156.95922,-76.99984
156.75663,-76.9033
156.49194,-76.88268
156.53178,-76.91508
156.78603,-76.90701
156.46606,-76.85498
156.36709,-76.84391
156.41507,-76.83755
156.43343,-76.84525
156.47991,-76.85539
156.26751,-76.85858
156.63032,-76.91433
156.43594,-76.84829
156.40872,-76.83961
156.51355,-76.88918
156.5252,-76.89914
156.43632,-76.86321
156.43418,-76.86198
156.58744,-76.92308
159.39194,-76.73732
156.33386,-76.83831
159.38956,-76.75225
156.13873,-76.82632
156.68119,-76.90414
156.03075,-76.81776
159.38484,-76.70547
156.8671,-76.90211
156.5072,-76.91425
159.38493,-76.70541
156.43234,-76.85985
156.87059,-76.90369
156.51124,-76.86304
159.38912,-76.75243
156.49207,-76.87975
156.49742,-76.87869
156.46772,-76.83928
156.13328,-76.82352
156.70958,-76.90146
156.45805,-76.84514
NA,NA
156.75302,-76.90372
156.32009,-76.84703
156.44009,-76.8422
156.6584,-76.91077
156.68738,-76.90145
156.22913,-76.84005
156.39145,-76.84217
156.20617,-76.84511
156.50066,-76.86188
156.39302,-76.84218
156.44564,-76.83619
156.5405,-76.91131
159.34227,-76.67948
159.3454,-76.68239
156.42909,-76.8404
156.33708,-76.83832
156.72098,-76.9025
156.53174,-76.89064
156.66997,-76.91335
156.70375,-76.90183
156.69078,-76.90442
159.34667,-76.68699
156.48181,-76.84301
156.53846,-76.91079
156.55717,-76.91622
156.48377,-76.89823
156.62782,-76.92089
156.68577,-76.90259
156.67366,-76.90317
156.11587,-76.82813
156.42015,-76.84838
156.31035,-76.85056
156.72064,-76.90266
159.34413,-76.68045
156.64643,-76.91511
156.81605,-76.8994
156.22563,-76.85437
156.43673,-76.85415
156.53156,-76.91071
159.3885,-76.69828
156.18101,-76.84001
156.24042,-76.84357
156.51686,-76.91725
156.2912,-76.85055
156.19667,-76.83955
156.20849,-76.8527
156.43726,-76.86028
156.3701,-76.84062
156.67262,-76.91572
156.43552,-76.84577
156.54071,-76.92345
156.53479,-76.91052
156.66508,-76.90675
156.3107,-76.8502
159.39232,-76.70592
159.66667,-76.71667
156.67686,-76.90198
156.30473,-76.85329
156.58304,-76.91857
156.45274,-76.83682
156.52294,-76.90892
156.71473,-76.90129
159.37424,-76.71561
156.17453,-76.83338
156.32356,-76.84749
156.42927,-76.84468
159.66667,-76.71667
159.38914,-76.75241
156.65122,-76.91188
156.52579,-76.88684
156.50627,-76.86039
156.93936,-76.9892
156.31083,-76.84996
156.75363,-76.90519
156.03642,-76.82138
156.29878,-76.85114
156.29756,-76.85107
157.09876,-77.04626
156.70502,-76.90304
156.40228,-76.84277
156.47724,-76.85471
156.36197,-76.83509
156.44748,-76.83523
156.66818,-76.90705
156.96202,-76.90833
156.44315,-76.83541
156.34682,-76.83635
156.32119,-76.84689
159.38364,-76.69837
156.98908,-76.91533
156.16673,-76.83877
156.70939,-76.90149
156.47672,-76.89556
156.37561,-76.83519
156.53947,-76.91421
159.66667,-76.71667
156.47912,-76.84284
159.34254,-76.67951
156.07011,-76.8302
156.43685,-76.84811
156.45113,-76.83646
156.49871,-76.89897
156.49901,-76.87787
156.32705,-76.856
159.36667,-76.69517
159.66667,-76.71667
159.40905,-76.72584
159.41326,-76.72947
159.3658,-76.70619
159.30975,-76.70806
159.39189,-76.70562
159.41678,-76.73104
159.41622,-76.73058
159.41686,-76.73102
159.41682,-76.73103
159.41208,-76.72907
159.41482,-76.72951
159.34471,-76.75009
159.3175,-76.70624
159.43019,-76.76492
159.38213,-76.73942
159.35405,-76.70388
159.2888,-76.74904
159.66667,-76.71667
159.29576,-76.69222
158.69336,-76.72211
159.32372,-76.70741
158.75414,-76.72991
159.66667,-76.71667
158.75694,-76.73304
158.77571,-76.72606
159.34809,-76.69325
159.32884,-76.69227
158.71676,-76.72213
158.74208,-76.72395
158.7182,-76.72243
159.31404,-76.69166
158.72211,-76.73142
159.33794,-76.68229
159.33052,-76.69239
159.26182,-76.68388
159.29598,-76.69307
159.40941,-76.72723
159.35622,-76.68984
159.36729,-76.71493
159.37476,-76.72729
159.32914,-76.68052
159.31149,-76.68225
158.76884,-76.7264
159.32006,-76.69101
159.30986,-76.69948
159.31626,-76.69152
159.29576,-76.69222
159.29576,-76.69222
159.37696,-76.72653
158.71811,-76.72683
159.29327,-76.69395
159.4026,-76.72018
159.31068,-76.70119
159.31165,-76.68219
159.35382,-76.7248
158.74015,-76.723
159.28726,-76.69471
158.70501,-76.72481
159.34557,-76.68127
159.28726,-76.69471
158.73966,-76.72216
159.34901,-76.68656
159.09493,-76.70495
159.15043,-76.71162
159.30934,-76.70061
159.3436,-76.68947
159.30852,-76.7003
159.33485,-76.68948
159.38471,-76.69005
159.15664,-76.70593
159.40262,-76.72056
159.36496,-76.71543
159.28725,-76.69458
159.40151,-76.72006
159.28725,-76.69458
159.30145,-76.69255
159.31,-76.68156
158.70316,-76.73086
159.34506,-76.68252
159.36925,-76.70534
159.29707,-76.69154
159.38525,-76.69016
158.71186,-76.72146
159.31165,-76.68219
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.15038,-76.71086
159.33333,-76.71667
158.72353,-76.72315
159.31165,-76.68219
159.29708,-76.69205
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
158.7338,-76.72249
159.33333,-76.71667
159.29708,-76.69205
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.38628,-76.68789
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.28725,-76.69458
159.33333,-76.71667
159.31165,-76.68231
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.33333,-76.71667
159.28725,-76.69458
159.32969,-76.68052
159.28725,-76.69458
159.28169,-76.69106
159.40893,-76.69341
159.15038,-76.71086
159.15038,-76.71086
159.15038,-76.71086
159.37968,-76.73561
159.19525,-76.72511
159.39389,-76.70085
159.27343,-76.7232
159.21444,-76.72984
159.40921,-76.73758
156.93593,-76.9512
156.93741,-76.95444
156.90663,-76.96706
156.90059,-76.97131
156.92485,-76.97765
156.93013,-76.98079
156.92231,-77.01668
156.93008,-77.01544
156.98036,-77.02314
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.45252,-76.76098
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.33333,-76.75
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.33333,-76.75
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
NA,NA
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
159.66667,-76.71667
